index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
16453,FIXME won't work for static plugin lists,Yes,Yes,y
16458,Deal with exact matches possibly needed at one or both ends.,No,No,y
16459,ends with exact match,No,No,y
16462,True == keep line ends,No,No,y
16463,Why do we want to do this? Because it reveals a bug that might,Yes,No,y
16464,Trim junk on both ends.,Yes,No,y
16466,FIXME add any src-looking dirs seen too... need to get config for that,Yes,Yes,y
16467,python 2.5 compat: if previous line ends in a continuation;,No,No,y
16468,FIXME... not sure how to handle things like funcs; classes,Yes,Yes,y
16470,if this is the end of the line and the line ends with,No,No,y
16471,segment with the same basename as our package ends up,No,No,y
16473,FIXME refactor this method into little bites?,Yes,Yes,y
16474,FIXME: to support module.name names;,Yes,Yes,y
16476,disable in < 2.4: eval can't take needed args,No,No,y
16477,TODO: is there a need for case-sensitive value comparison?,Yes,Yes,y
16478,FIXME raise deprecation warning if wasn't called by wrapper,Yes,No,y
16480,FIXME why is this import here?,Yes,Yes,y
16482,FIXME this seems wrong -- nothing is ever going to,Yes,No,y
16485,FIXME optparser default metavar?,Yes,Yes,y
16486,FIXME the wrapping has to move to the factory?,Yes,Yes,y
16489,Move the added items to the front of the path:,No,No,y
16490,"\""\""\""Append module search paths for third-party packages to sys.path. ||  || **************************************************************** || * This module is automatically imported during initialization. * || **************************************************************** ||  || In earlier versions of Python (up to 1.5a3); scripts or modules that || needed to use site-specific modules would place ``import site'' || somewhere near the top of their code.  Because of the automatic || import; this is no longer necessary (but code that does it still || works). ||  || This will append site-specific paths to the module search path.  On || Unix; it starts with sys.prefix and sys.exec_prefix (if different) and || appends lib\/python<version>\/site-packages as well as lib\/site-python. || It also supports the Debian convention of || lib\/python<version>\/dist-packages.  On other platforms (mainly Mac and || Windows); it uses just sys.prefix (and sys.exec_prefix; if different; || but this is unlikely).  The resulting directories; if they exist; are || appended to sys.path; and also inspected for path configuration files. ||  || FOR DEBIAN; this sys.path is augmented with directories in \/usr\/local. || Local addons go into \/usr\/local\/lib\/python<version>\/site-packages || (resp. \/usr\/local\/lib\/site-python); Debian addons install into || \/usr\/{lib;share}\/python<version>\/dist-packages. ||  || A path configuration file is a file whose name has the form || <package>.pth; its contents are additional directories (one per line) || to be added to sys.path.  Non-existing directories (or || non-directories) are never added to sys.path; no directory is added to || sys.path more than once.  Blank lines and lines beginning with || '#' are skipped. Lines starting with 'import' are executed. ||  || For example; suppose sys.prefix and sys.exec_prefix are set to || \/usr\/local and there is a directory \/usr\/local\/lib\/python2.X\/site-packages || with three subdirectories; foo; bar and spam; and two path || configuration files; foo.pth and bar.pth.  Assume foo.pth contains the || following: ||  ||   # foo package configuration ||   foo ||   bar ||   bletch ||  || and bar.pth contains: ||  ||   # bar package configuration ||   bar ||  || Then the following directories are added to sys.path; in this order: ||  ||   \/usr\/local\/lib\/python2.X\/site-packages\/bar ||   \/usr\/local\/lib\/python2.X\/site-packages\/foo ||  || Note that bletch is omitted because it doesn't exist; bar precedes foo || because bar.pth comes alphabetically before foo.pth; and spam is || omitted because it is not mentioned in either path configuration file. ||  || After these path manipulations; an attempt is made to import a module || named sitecustomize; which can perform arbitrary additional || site-specific customizations.  If this import fails with an || ImportError exception; it is silently ignored. ||  || \""\""\""",No,Yes,n
16494,''' || I don't speak Chinese; but implemented a very simple sentence splitter.  Assistance would be greatly appreciated. || ''',Yes,No,y
16496,## convention: SPACES separate tags.,No,No,y
16497,TODO: this will fail on some unicode chars. I think assumes ascii,Yes,Yes,y
16498,todo: would be better to force spacy to use the given tokenization,Yes,Yes,y
16499,!!! NEed to fix,Yes,Yes,y
16500,!!! Need to fix,Yes,Yes,y
16501,''' || convention_df = st.SampleCorpora.ConventionData2012.get_data() || corpus = (st.CorpusFromPandas(convention_df; ||                               category_col='party'; ||                               text_col='text'; ||                               nlp=st.whitespace_nlp_with_sentences) ||           .build() ||           .get_unigram_corpus()) ||  || term_scorer = st.MannWhitneyU(corpus).set_categories('democrat'; ['republican']) || html = st.produce_frequency_explorer( ||     corpus; ||     category='democrat'; ||     category_name='Democratic'; ||     not_category_name='Republican'; ||     y_label='Mann Whitney FDR-BH Z'; ||     scores=term_scorer.get_score_df('fdr_bh').mwu_z; ||     metadata=convention_df['speaker']; ||     grey_threshold=0 || ) || file_name = 'demo_mann_whitney.html' || open(file_name; 'wb').write(html.encode('utf-8')) || print('Open %s in Chrome or Firefox.' % file_name) || ''',No,No,n
16503,assert set(document_category_df.columns) == set(['text'; 'category']),No,Yes,y
16504,TODO: Fix yandex search,Yes,Yes,y
16507,TODO: I cannot get good results with this yet,Yes,No,y
16509,TODO:,Yes,No,n
16511,TODO: Does this really work well? not sure..,Yes,Yes,y
16512,TODO: yes; this is inefficient,Yes,Yes,y
16516,need to hack up run_aligner more..,Yes,No,y
16519,2>&1 needed to make it work?? really sketchy,Yes,Yes,y
16520,FIXME: Bug here that allows filenames in,Yes,Yes,y
16521,TODO: Add -clean argument,Yes,Yes,y
16525,TODO: add backend thread to load data,Yes,No,y
16526,Todo: infinite loop,Yes,Yes,y
16527,"\""\""\"" || Author: Philipp Gross; https:\/\/github.com\/phipleg\/keras\/blob\/crf\/keras\/layers\/crf.py || \""\""\""",No,Yes,y
16528,"\""\""\"" || Author: Philipp Gross; https:\/\/github.com\/phipleg\/keras\/blob\/crf\/keras\/layers\/crf.py || \""\""\""",No,Yes,y
16529,Gold ends.,No,No,y
16533,TODO: Change the indexing in step 1 above so that this inefficient roll operation becomes obsolete,Yes,Yes,y
16534,TODO: Implement box limiting directly for `(cx; cy; w; h)` so that we don't have to unnecessarily convert back and forth,Yes,Yes,y
16536,...and write the maxima to the other columns...,No,Yes,y
16537,The following identity layer is only needed so that subsequent two lambda layers can be optional.,Yes,No,y
16541,The following identity layer is only needed so that subsequent two lambda layers can be optional.,Yes,No,y
16544,Get the images; image filenames; (maybe) image IDs; and (maybe) labels for this batch.,No,No,y
16545,Maybe perform image transformations.,No,Yes,y
16550,Do a few preparatory things like maybe shuffling the dataset initially.,No,No,y
16551,Convert the ground truth to a more efficient format for what we need,Yes,Yes,y
16554,# Credits goes to the original author Erik Hovland,No,No,y
16556,We could either do it with alternating optimization or do them together; it's best to simply do them together.,No,Yes,y
16557,Transpose matrix for the two last columns (ignoring batch_size),No,No,y
16558,TODO: Incorporate proper usage of Spark master; see deepdist,Yes,Yes,y
16560,TODO: Have to drill into batches,Yes,No,y
16562,TODO: Define default value,Yes,Yes,y
16563,TODO: Set default value,Yes,No,y
16565,TODO: Eliminate Spark context (only used for first broadcast; can be extracted),Yes,Yes,y
16567,TODO: connector has to be initialized on workers,Yes,Yes,y
16568,TODO: Make dataframe the standard; but support RDDs as well,Yes,Yes,y
16572,TODO: Make dataframe the standard; but support RDDs as well,Yes,Yes,y
16583,TODO master_optimizer,Yes,No,y
16584,TODO: Too expensive. Make it cheaper.,Yes,No,y
16585,TODO only set this for async\/hogwild mode,Yes,Yes,y
16586,TODO: add limited pickling support for sharing an iterator,Yes,Yes,y
16589,move origin coord back to the center,No,Yes,y
16590,move origin coord back to the center,No,Yes,y
16591,loss didnt improve,No,Yes,y
16595,resize\/crop if needed,Yes,No,y
16596,First is an input layer. Not needed.,Yes,Yes,y
16598,activations of the Inception net (needed for FID); and also returns,No,Yes,y
16600,"\""\""\"" Convert imagenet to HDF5 ||     How to use this: specify an image size on line 25; and a root folder on line 46 ||     then run it as python make_imagenet_hdf5.py. No cmdline args  ||     to-do: prettify this script? \""\""\""",No,Yes,n
16601,Dimensionality of the shared embedding? Unused if not using G_shared,No,Yes,y
16602,"\""\""\"" BigGAN: The Authorized Unofficial PyTorch release ||     A. Brock ||     This code is an unofficial reimplementation of  ||     \""Large-Scale GAN Training for High Fidelity Natural Image Synthesis;\"" ||     by A. Brock; J. Donahue; and K. Simonyan (arXiv 1809.11096). ||      ||     The original code is written in TensorFlow and deeply integrated with  ||     the Google infrastructure; such that open sourcing the training code would ||     require an inordinate amount of time and effort. This project is my own  ||     personal catharsis; and in some ways is research into whether it's possible ||     to replicate the results (my own results) with an order of magnitude ||     less compute (128 TPU for a 128x128 model; I'm going to be trying on  ||     4xTitan X). ||      ||     Differences between this code and the original code are primarily in small ||     details (I'm coding off the top of my head and without the original code ||     as reference; so we'll see how it goes). The main change is that this code ||     relies on gradient accumulation to spoof large minibatches (megabatches?). ||     This is; however; not precisely equivalent; as we employ cross-replica ||     BatchNorm; meaning the activation moments will be calculated wrt subsets ||     of the megabatch. This code is also not going to have any of the research ||     bells and whistles that the original code does--this is designed to be a ||     sleek; straightforward; and readable implementation that practitioners can  ||     use; rely on as a reference; and hopefully build upon. Most of the things ||     listed in the negative results appendix of the paper are options still ||     available in the internal code; but will not be available here. ||      ||     Let's go. || \""\""\""",No,Yes,n
16604,#NAME?,No,Yes,y
16605,#NAME?,Yes,No,y
16606,"-write code to produce sample .npzs; maybe a \""sample.py\"" script.",No,Yes,y
16607,ImageNet @ 128x128 pixels) and the feature moments needed for FID.,No,Yes,y
16612,If fix Z; only sample 1 z per row,No,Yes,y
16613,If fix y; only sample 1 z per row,No,Yes,y
16615,# Dimensionality of the shared embedding? Unused if not using G_shared,No,Yes,y
16616,# Dimensionality of the shared embedding? Unused if not using G_shared,No,Yes,y
16617,"\""\""\"" Convert imagenet to HDF5 ||     How to use this: specify an image size on line 25; and a root folder on line 46 ||     then run it as python make_imagenet_hdf5.py. No cmdline args  ||     to-do: prettify this script? \""\""\""",Yes,Yes,n
16619,If improved over previous best metric; save approrpiate copy,No,Yes,y
16620,Currently unused anywhere in this codebase.,Yes,Yes,y
16621,If fix y; only sample 1 z per row,No,Yes,y
16622,Silly hack: overwrite the to() method to wrap the new object,Yes,No,y
16623,Dimensionality of the shared embedding? Unused if not using G_shared,No,Yes,y
16626,''' This function takes in the model; saves the weights (multiple copies if  ||     requested); and prepares sample sheets: one consisting of samples given ||     a fixed noise seed (to show how the model evolves throughout training); ||     a set of full conditional sample sheets; and a set of interp sheets. ''',No,No,n
16627,TODO: make efficient,Yes,Yes,y
16629,"\""\""\"" A simple benchmark on the last.fm dataset || Compares the running time of this package vs the QMF library from Quora. ||  || On my laptop (2015 Macbook Pro ; Dual Core 3.1 GHz Intel Core i7) running || with 50 factors for 15 iterations this is the output: ||  ||     QMF finished in 547.933080912 ||     Implicit finished in 302.997884989 ||     Implicit is 1.80837262587 times faster ||  || (implicit-mf package was run separately; I estimate it at over 60;000 times || slower on the last.fm dataset - with an estimated running time of around 250 days) || \""\""\""",No,No,n
16632,building a cosine index with vectors with 0 norms; hack around this,Yes,Yes,y
16636,dot product in CUDA; TODO: eventually should fix that code).,Yes,Yes,y
16638,TODO: figure out where the issue is (best guess is in the,Yes,No,y
16640,We need efficient user lookup for case of removing own likes,No,Yes,y
16642,TODO,Yes,Yes,n
16644,continue to next gt unless better match made,No,No,y
16645,RLE is a simple yet efficient format for storing binary masks. RLE,No,Yes,y
16646,TODO: calculate size online,Yes,No,y
16648,TODO,Yes,Yes,n
16649,TODO:  self.init_std\/ math.sqrt(float(dim)),Yes,No,y
16650,TODO:  self.init_std\/ math.sqrt(float(dim)),Yes,No,y
16651,TODO normal,Yes,No,y
16652,TODO: tf.summary.FileWriter,Yes,Yes,y
16653,TODO: \u6DFB\u52A0loss,Yes,Yes,n
16654,"\""\""\"" || @author: shenweichen;wcshen1994@163.com || A keras implementation of Attentional Factorization Machines || Reference: || [1] Attentional Factorization Machines: Learning the Weight of Feature Interactions via Attention Networks || (https:\/\/arxiv.org\/abs\/1708.04617) || \""\""\""",No,Yes,n
16656,TODO: deep part \u8F93\u5165\u51C6\u5907,Yes,No,n
16658,TODO add bias term,Yes,Yes,y
16659,TODO add bias term,Yes,Yes,y
16662,TODO: normal,Yes,No,y
16664,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Deep & Cross Network for Ad Click Predictions (https:\/\/arxiv.org\/abs\/1708.05123) || \""\""\""",No,No,y
16665,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Zhang; Weinan; Tianming Du; and Jun Wang. \""Deep learning over multi-field categorical data.\"" European conference on information retrieval. Springer; Cham; 2016.(https:\/\/arxiv.org\/pdf\/1601.02376.pdf) || \""\""\""",No,Yes,n
16667,in this case by convention `config` holds,No,Yes,y
16668,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Lian J; Zhou X; Zhang F; et al. xDeepFM: Combining Explicit and Implicit Feature Interactions for Recommender Systems[J]. arXiv preprint arXiv:1803.05170; 2018.(https:\/\/arxiv.org\/pdf\/1803.05170.pdf) || \""\""\""",No,Yes,n
16670,but needed for back prop from GPU to CPU.  This allows training RNNs,No,Yes,y
16671,Using `time_major = True` is a bit more efficient because it avoids,No,Yes,y
16673,"\""\""\"" ||  || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Liu B; Tang R; Chen Y; et al. Feature Generation by Convolutional Neural Network for Click-Through Rate Prediction[J]. arXiv preprint arXiv:1904.04447; 2019. ||     (https:\/\/arxiv.org\/pdf\/1904.04447) ||  || \""\""\""",No,Yes,n
16679,todo not support dense,Yes,Yes,y
16681,check_feature_config_dict(linear_feature_columns),No,No,y
16684,check_feature_config_dict(feature_columns),No,No,y
16685,feature_columns; seq_feature_list; hist_len_max),No,Yes,y
16686,"enumerate(feature_columns[\""sparse\""])}",No,No,y
16688,keys_emb_list = get_embedding_vec_list(sparse_embedding_dict; user_behavior_input; feature_columns['sparse']; return_feat_list=seq_feature_list),No,Yes,y
16689,deep_input_emb_list = get_embedding_vec_list(sparse_embedding_dict; sparse_input; feature_columns['sparse']),No,Yes,y
16691,check_feature_config_dict(dnn_feature_columns),No,No,y
16692,dnn_feature_columns; sess_feature_list; sess_max_count; sess_len_max),No,Yes,y
16693,history_feature_columns.append(fc),No,No,y
16694,"query_emb_list = get_embedding_vec_list(sparse_embedding_dict; sparse_input; dnn_feature_columns[\""sparse\""];",No,Yes,y
16696,todo \u8FD9\u4E2A\u8FD8\u6CA1\u4FEE\u6539,Yes,Yes,y
16697,deep_emb_list; fg_deep_emb_list; _; inputs_list = preprocess_input_embedding(dnn_feature_columns;,No,Yes,y
16698,todo \u8FD8\u6CA1\u4FEE\u6539,Yes,No,y
16699,if not isinstance(region_feature_columns;,No,Yes,y
16701,for feat in region_feature_columns['sparse'] + base_feature_columns['sparse'] + bias_feature_columns['sparse']:,No,No,y
16702,todo \u9700\u8981\u4FEE\u6539,Yes,Yes,y
16704,check_feature_config_dict(linear_feature_columns),No,No,y
16705,todo not support dense,Yes,Yes,y
16707,todo note support dense,Yes,Yes,y
16708,if not isinstance(linear_feature_columns;,No,Yes,y
16711,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Huang T; Zhang Z; Zhang J. FiBiNET: Combining Feature Importance and Bilinear feature Interaction for Click-Through Rate Prediction[J]. arXiv preprint arXiv:1905.09433; 2019. || \""\""\""",No,Yes,n
16715,Using `time_major = True` is a bit more efficient because it avoids,No,Yes,y
16717,todo,Yes,No,y
16718,todo check further version,Yes,Yes,y
16719,todo 0.5,Yes,No,y
16720,todo,Yes,No,y
16721,todo check version,Yes,Yes,y
16723,todo,Yes,No,y
16724,# if version.parse(tf.__version__) >= version.parse('1.14.0') : #todo check further version,Yes,No,y
16729,"\""\""\"" ||  || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Song W; Shi C; Xiao Z; et al. AutoInt: Automatic Feature Interaction Learning via Self-Attentive Neural Networks[J]. arXiv preprint arXiv:1810.11921; 2018.(https:\/\/arxiv.org\/abs\/1810.11921) ||  || \""\""\""",No,Yes,n
16730,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Huang T; Zhang Z; Zhang J. FiBiNET: Combining Feature Importance and Bilinear feature Interaction for Click-Through Rate Prediction[J]. arXiv preprint arXiv:1905.09433; 2019. || \""\""\""",No,Yes,n
16731,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Zhang W; Du T; Wang J. Deep learning over multi-field categorical data[C]\/\/European conference on information retrieval. Springer; Cham; 2016: 45-57.(https:\/\/arxiv.org\/pdf\/1601.02376.pdf) || \""\""\""",No,Yes,n
16735,"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  ||     Shuxun Zan; zanshuxun@aliyun.com ||  || Reference: ||     [1] Wang R; Fu B; Fu G; et al. Deep & cross network for ad click predictions[C]\/\/Proceedings of the ADKDD'17. ACM; 2017: 12. (https:\/\/arxiv.org\/abs\/1708.05123) ||  ||     [2] Wang R; Shivanna R; Cheng D Z; et al. DCN-M: Improved Deep & Cross Network for Feature Cross Learning in Web-scale Learning to Rank Systems[J]. 2020. (https:\/\/arxiv.org\/abs\/2008.13535) || \""\""\""",No,Yes,n
16737,Modification: remove unused functions and imports; add a boolean parser.,No,Yes,y
16738,HACK. PyTorch is changing behavior,Yes,No,y
16740,HACK. PyTorch is changing behavior,Yes,No,y
16742,project if needed,No,Yes,y
16743,Temporary fix for issue #7 https:\/\/github.com\/avinashpaliwal\/Super-SloMo\/issues\/7 -,Yes,No,y
16744,If true; `todo` and `todoList` produce output; else they produce nothing.,No,Yes,y
16746,TODO: integrate with padding index,Yes,Yes,y
16748,Fen uses the opposite color system of us. Maybe we should swap.,Yes,Yes,y
16752,'back rotate' the move before printing it.,No,No,y
16755,TODO: tempo via auto decreasing of score?,Yes,Yes,y
16756,Best move test,No,Yes,y
16757,TODO: How do we simply make this work for black as well?,Yes,No,y
16758,TODO: Maybe check for check here?,Yes,No,y
16759,am -> avoid move; bm -> best move,No,Yes,y
16760,Sometimes fen doesn't include half move clocks,No,Yes,y
16761,TODO: Ville det v;re bedre med to tps? En for fail-high og en for fail-low?,Yes,Yes,y
16762,FIXME: What if we never find a fail-high?,Yes,No,y
16763,FIXME: Do we really need that last rule?,Yes,No,y
16764,I think it would be nicer (and stronger) to somehow guarantee we always get at least one fail-high,Yes,Yes,y
16765,TODO: Ville det v;re bedre med to tps? En for fail-high og en for fail-low?,Yes,Yes,y
16766,FIXME: What if we never find a fail-high?,Yes,No,y
16767,TODO: Maybe only use table for larger depth?,Yes,No,y
16768,TODO: check >0 vs >3,Yes,No,y
16772,TODO: What about draws?,Yes,No,y
16774,I think it would be nicer (and stronger) to somehow guarantee we always get at least one fail-high,Yes,Yes,y
16775,am -> avoid move; bm -> best move,No,Yes,y
16776,Apparantly it makes a huge difference... Maybe the depth-3 version is wrong somehow?,No,No,y
16778,For some reason this still doesn't improve performance much...,Yes,Yes,y
16779,But is best really -MATE_UPPER when legal moves?,No,No,y
16782,Bulk move generation,No,Yes,y
16783,Then killer move,No,No,y
16786,But is best really -MATE_UPPER when legal moves?,No,No,y
16788,Depth <= 0 is QSearch. Here any position is searched as deeply as is needed for calmness; and so there is no reason to keep different depths in the transposition table.,No,Yes,y
16791,TODO: Some skipping here as well,Yes,No,y
16792,TODO: Currently assumes all games start at the initial position.,Yes,Yes,y
16793,FIXME: This is not true; since other positions will be affected by,Yes,Yes,y
16795,better.,No,Yes,y
16796,TODO: start tokens and end tokens are hard code,Yes,Yes,y
16800,"\""\""\"" || The pipeline of 3DDFA prediction: given one image; predict the 3d face vertices; 68 landmarks and visualization. ||  || [todo] || 1. CPU optimization: https:\/\/pmchojnacki.wordpress.com\/2018\/10\/07\/slow-pytorch-cpu-performance || 2. Refine code || \""\""\""",Yes,No,n
16802,todo: check below,Yes,No,y
16803,"\""\""\""  || Creates a MobileNet Model as defined in: || Andrew G. Howard Menglong Zhu Bo Chen; et.al. (2017).  || MobileNets: Efficient Convolutional Neural Networks for Mobile Vision Applications.  || Copyright (c) Yang Lu; 2017 ||  || Modified By cleardusk || \""\""\""",No,Yes,n
16804,TODO: Plug weights from dictionary into right places,Yes,Yes,y
16807,since I think this is giving the bug.,No,No,y
16808,the original data. Maybe add more parts; hand-add valid instruments.,No,Yes,y
16811,BETTER FIX: iterate through; if length = 0; then bump it up to 0.125,Yes,Yes,y
16813,the original data. Maybe add more parts; hand-add valid instruments.,Yes,Yes,y
16819,fix note offset problems; i.e. same offset so pruning too many.,Yes,Yes,y
16821,Maybe just start with rounding to nearest multiple of 0.125.,No,Yes,y
16822,fix note offset problems; i.e. same offset so pruning too many.,Yes,Yes,y
16823,QA TODO: chop off notes with offset > 4.0.,Yes,Yes,y
16824,fix note offset problems; i.e. same offset so pruning too many.,Yes,Yes,y
16825,''' || Author: Ji-Sung Kim ||  || Some code adapted from Evan Chow's jazzml; https:\/\/github.com\/evancchow\/jazzml  || with express permission. ||  || Code was built while significantly referencing public examples from the || Keras documentation on Github: || https:\/\/github.com\/fchollet\/keras\/blob\/master\/examples\/lstm_text_generation.py ||  || GPU run command: ||     THEANO_FLAGS=mode=FAST_RUN;device=gpu;floatX=float32 python preprocess.py || ''',No,No,n
16827,maybe change 0 back to 1 (changed for python),Yes,No,y
16828,TODO look at torch.clamp(),Yes,Yes,y
16829,TODO: time comparison using map_() and xx1 < x1[i] instead,Yes,Yes,y
16832,TODO get rid of the batch for loop,Yes,Yes,y
16833,TODO optimize,Yes,Yes,y
16834,TODO: Build the rest of the sequentials in a for loop.,Yes,Yes,y
16836,TODO: refactor,Yes,No,y
16837,TODO get rid of the batch for loop,Yes,Yes,y
16838,TODO optimize,Yes,Yes,y
16839,TODO look at torch.clamp(),Yes,Yes,y
16840,TODO: time comparison using map_() and xx1 < x1[i] instead,Yes,Yes,y
16842,TODO: Build the rest of the sequentials in a for loop.,Yes,Yes,y
16843,TODO: Build the rest of the sequentials in a for loop.,Yes,Yes,y
16845,"\""\""\"" || contains functionality for fetching datasets for use in the network || \""\""\""",No,Yes,y
16846,TODO: Build the rest of the sequentials as we built vgg base.,Yes,Yes,y
16847,TODO: implement __call__ in PriorBox,Yes,Yes,y
16848,TODO initialize weights function using xavier method,Yes,Yes,y
16849,TODO refactor,Yes,Yes,y
16850,TODO: Build the rest of the sequentials in a for loop.,Yes,Yes,y
16853,TODO refactor: index  best_prior_idx with long tensor,Yes,Yes,y
16856,maybe also return img id,No,Yes,y
16857,TODO:,Yes,No,n
16858,"\""\""\""Data augmentation functionality. Passed as callable transformations to || Dataset classes. || The data augmentation procedures were interpreted from @weiliu89's SSD paper || http:\/\/arxiv.org\/abs\/1512.02325 || Ellis Brown; Max DeGroot || \""\""\""",No,Yes,n
16860,Holds previous frame if needed for save_images.,No,Yes,y
16861,Compatibility fix for OpenCV < 3.0,Yes,Yes,y
16862,"\""\""\""Implement some custom layers; not provided by TensorFlow. ||  || Trying to follow as much as possible the style\/standards used in || tf.contrib.layers || \""\""\""",No,Yes,y
16863,"\""\""\""Definition of 512 VGG-based SSD network. ||  || This model was initially introduced in: || SSD: Single Shot MultiBox Detector || Wei Liu; Dragomir Anguelov; Dumitru Erhan; Christian Szegedy; Scott Reed; || Cheng-Yang Fu; Alexander C. Berg || https:\/\/arxiv.org\/abs\/1512.02325 ||  || Two variants of the model are defined: the 300x300 and 512x512 models; the || latter obtaining a slightly better accuracy on Pascal VOC. ||  || Usage: ||     with slim.arg_scope(ssd_vgg.ssd_vgg()): ||         outputs; end_points = ssd_vgg.ssd_vgg(inputs) || @@ssd_vgg || \""\""\""",No,No,n
16865,Xception arg scope (Keras hack!),No,No,y
16866,Maybe crop if needed.,Yes,No,y
16867,Maybe pad if needed.,Yes,No,y
16868,TODO: fix with tf.slice,Yes,No,y
16870,Moving averages ends up in the trainable variables collection,No,No,y
16871,Moving averages ends up in the trainable variables collection,No,No,y
16872,TODO: permute dims here if this hasn't already been done,Yes,Yes,y
16874,Add the lopq module - not needed if they are available in the python environment,No,Yes,y
16875,The recall is probably higher. We got better recall with a finer quantization,No,Yes,y
16876,The recall is probably better than the first but worse than the second. We increased recall,No,Yes,y
16877,Add the lopq module - not needed if they are available in the python environment,No,Yes,y
16882,TODO: BAD come up with better,Yes,No,y
16883,TODO: Replace Lambda with custom Keras layer for loss.,Yes,Yes,y
16884,TODO: Remove dependence on Tensorflow session.,Yes,Yes,y
16885,TODO: Remove dependence on Tensorflow session.,Yes,Yes,y
16886,TODO: Assumes dim ordering is channel last,Yes,Yes,y
16890,This is a hack to use the custom loss function in the last layer.,Yes,Yes,y
16892,TODO: Remove dependence on Tensorflow session.,Yes,Yes,y
16894,TODO: This assumes channel last dim_ordering.,Yes,Yes,y
16896,TODO: Add check for Theano dim ordering.,Yes,Yes,y
16897,TODO: Allow Keras Lambda to use func arguments for output_shape?,Yes,No,y
16898,TODO: Remove or add option for static implementation.,Yes,Yes,y
16899,TODO: Repeat_elements and tf.split doesn't support dynamic splits.,Yes,Yes,y
16900,conv_index = conv_index[:; [1; 0]]  # swap columns for YOLO ordering.,No,Yes,y
16901,TODO: Remove extra computation shared with yolo_head.,Yes,Yes,y
16902,TODO: Adjust predictions by image width\/height for non-square images?,Yes,Yes,y
16905,TODO: Something must be done about this ugly hack!,Yes,Yes,y
16906,TODO: Remove hardcoding of downscaling calculations.,Yes,Yes,y
16908,TODO: Remove dependence on Tensorflow session.,Yes,Yes,y
16909,fix seed,No,Yes,y
16911,TODO: Rewrite third_party imports.,Yes,Yes,y
16912,TODO: Make this a public api in slim arg_scope.py.,Yes,No,y
16915,TODO: num_predictions_per_location could be moved to constructor.,Yes,Yes,y
16916,TODO: snake_case this method.,Yes,Yes,y
16917,TODO: summarize the number of matches on average.,Yes,Yes,y
16918,TODO: This method pulls in all the implementation dependencies into core.,Yes,Yes,y
16920,num_classes (maybe encoded as categories),No,No,y
16921,TODO: Have an argument called `aggregated_processor_tensor_keys` that contains,Yes,No,y
16925,Unused by updated loading code.,Yes,Yes,y
16926,TODO: Support batch tf example inputs.,Yes,No,y
16927,"\""\""\""Argmax matcher implementation. ||  || This class takes a similarity matrix and matches columns to rows based on the || maximum value per column. One can specify matched_thresholds and || to prevent columns from matching to rows (generally resulting in a negative || training example) and unmatched_theshold to ignore the match (generally || resulting in neither a positive or negative training example). ||  || This matcher is used in Fast(er)-RCNN. ||  || Note: matchers are used in TargetAssigners. There is a create_target_assigner || factory function for popular implementations. || \""\""\""",No,Yes,n
16928,Get logical indices of ignored and unmatched columns as tf.int64,No,Yes,y
16929,Needed for fine-tuning from classification checkpoints whose,No,Yes,y
16930,TODO: handle agnostic mode and positive\/negative class weights,Yes,No,y
16935,TODO: double check documentaion.,Yes,No,y
16938,fix this only the indexer specific,Yes,Yes,y
16939,fix this only the indexer specific,Yes,Yes,y
16940,TODO: make reshape an option for the clip_to_window op,Yes,Yes,y
16941,TODO: Rewrite third_party imports.,Yes,Yes,y
16942,TODO: Make this a public api in slim arg_scope.py.,Yes,No,y
16943,TODO: Find a way to not depend on the private members.,Yes,Yes,y
16946,TODO: snake_case this method.,Yes,Yes,y
16947,TODO: summarize the number of matches on average.,Yes,Yes,y
16948,TODO: This method pulls in all the implementation dependencies into core.,Yes,Yes,y
16950,num_classes (maybe encoded as categories),No,No,y
16951,TODO: Have an argument called `aggregated_processor_tensor_keys` that contains,Yes,No,y
16955,Unused by updated loading code.,Yes,Yes,y
16956,TODO: Support batch tf example inputs.,Yes,No,y
16960,TODO: handle agnostic mode and positive\/negative class weights,Yes,No,y
16961,TODO: revisit whether to always use batch size as  the number of,Yes,No,y
16963,TODO: Figure out if it is needed when image batch size is bigger.,Yes,Yes,y
16965,TODO: double check documentaion.,No,No,y
16966,TODO: Make this a public function.,Yes,No,y
16968,Create dir for ranked results if needed,No,Yes,y
16970,TODO: optimize this using batching,Yes,No,y
16973,TODO: worker fails due to,Yes,Yes,y
