Unnamed: 0,repo,filename,Commit,Comment,link,MLTD
44,Erotemic/netharn,netharn/examples/cifar.py,5f79282c043a0d58be110ce7719c72f3402fbd58,"\""\""\"" || The examples\/cifar.py is probably the most clear example of what netharn is and || what it's trying to do \/ not do. ||  || The basic idea is make an object that inherits from nh.FitHarn. This is our || harness object. It will contain the hyperparameters as well as the learning || state. All the training loop boilerplate has already been written in the parent || class; so all our child class needs to do is: define `prepare_batch` (not || usually needed) and `run_batch`. Code to measure and record performance should || be placed in `on_batch` and `on_epoch`. ||  || The `train` function is our main entry point. It reads parameters from the || command line to override defaults. It then consructs the `HyperParams` object || and constructs an instance of `CIFAR_FitHarn` and calls `harn.run()`. ||  || This begins the training process. At a high level the harness will load the || data using torch DataLoaders; and call `run_batch` when it needs to compute the || model outputs and loss based on the input data. The returned loss is used to || update the model weights if `harn.tag === 'train'`; for validation; test; and || calibration (todo) datasets the loss is simply recorded. ||  || After `run_batch` finishes the `on_batch` function is called; where you can || optionally return a dict of scalars to log as measurements for this batch (note || loss is always recorded; so we need not return it here; but loss components may || be useful). A similar thing happens in `on_epoch`; where you should return || metrics about the entire dataset. ||  || The training harness manages the fit directory structure based on a hash of the || hyperparameters; the creation of algorithm component instance (e.g. model; || optimizer); initializing model weights; restarting from the most recent epoch; || updating the learning rates; various training loop boilerplate details; || checking divergence; reporting progress; handling differences between train; || validation; and test sets. In short; netharn handles the necessary parts and || let the developer focus on the important parts. || \""\""\""",https://github.com/Erotemic/netharn/commit/5f79282c043a0d58be110ce7719c72f3402fbd58,No
45,Erotemic/netharn,netharn/hyperparams.py,3c00f88b302692511944e4778cc5b93e68c2bcde,TODO: if pretrained is another netharn model; then we should read that,https://github.com/Erotemic/netharn/commit/3c00f88b302692511944e4778cc5b93e68c2bcde,Yes
46,Erotemic/netharn,netharn/initializers/functional.py,e16c3da37b8806b1dbd0f936a2392bb496de76d5,TODO: need to put all trainable layer types here,https://github.com/Erotemic/netharn/commit/e16c3da37b8806b1dbd0f936a2392bb496de76d5,Yes
47,Erotemic/netharn,netharn/initializers/pretrained.py,e16c3da37b8806b1dbd0f936a2392bb496de76d5,TODO: check for train_info.json in a few different places,https://github.com/Erotemic/netharn/commit/e16c3da37b8806b1dbd0f936a2392bb496de76d5,Yes
48,Erotemic/netharn,examples/object_detection.py,ef932c663f51f5cb804a56ea4c63ff70c7d6bc31,TODO: Use sliding windows so detection can be run and trained on,https://github.com/Erotemic/netharn/commit/ef932c663f51f5cb804a56ea4c63ff70c7d6bc31,Yes
49,Erotemic/netharn,netharn/fit_harn.py,a6562c56cb90a795f50be3ac5dc3989bac913183,TODO: find a better\/general way of handling training dynamics,https://github.com/Erotemic/netharn/commit/a6562c56cb90a795f50be3ac5dc3989bac913183,Yes
50,aldro61/kover,src/kover/core/learning/set_covering_machine/rules.py,3ab9ac99fac0a050b91f3c4290e23af9e12fd3ab,TODO: Remove the constraint that forces columns to be sorted,https://github.com/aldro61/kover/commit/3ab9ac99fac0a050b91f3c4290e23af9e12fd3ab,Yes
51,felixchenfy/Realtime-Action-Recognition,src/s5_test.py,4e61c338786efb12c9593bfc9f7f0bc45b40481b,''' || Test action recognition on || (1) a video; (2) a folder of images; (3) or web camera. ||  || Input: ||     classes: data_proc\/classes.csv # TODO: change this to a config file ||     model: model\/trained_classifier.pickle ||  || Output: ||     result video:    output\/${video_name}\/video.avi ||     result skeleton: output\/${video_name}\/skeleton_res\/XXXXX.txt ||     visualization by cv2.imshow() in img_displayer || ''',https://github.com/felixchenfy/Realtime-Action-Recognition/commit/4e61c338786efb12c9593bfc9f7f0bc45b40481b,No
52,andrew-houghton/moon-board-climbing,moon/models/keras_gan_gen/gan.py,d935124d9c4090f0d50801b0725619c5fe70c51d,X_train = X_train \/ 127.5 - 1.  #TODO,https://github.com/andrew-houghton/moon-board-climbing/commit/d935124d9c4090f0d50801b0725619c5fe70c51d,No
53,eigenfoo/modo-de-ambar,game.py,d2d7d159176e267ed3a1c410f3e90a5080fb9146,FIXME stop and start training!!,https://github.com/eigenfoo/modo-de-ambar/commit/d2d7d159176e267ed3a1c410f3e90a5080fb9146,Yes
54,fpaupier/tensorflow-serving_sidecar,slim/deployment/model_deploy.py,e78e2946749dd804dc3868eee8973161222c3d68,"\""\""\""Deploy Slim models across multiple clones and replicas. ||  || # TODO(sguada) docstring paragraph by (a) motivating the need for the file and || # (b) defining clones. ||  || # TODO(sguada) describe the high-level components of model deployment. || # E.g. \""each model deployment is composed of several parts: a DeploymentConfig; || # which captures A; B and C; an input_fn which loads data.. etc ||  || To easily train a model on multiple GPUs or across multiple machines this || module provides a set of helper functions: `create_clones`; || `optimize_clones` and `deploy`. ||  || Usage: ||  ||   g = tf.Graph() ||  ||   # Set up DeploymentConfig ||   config = model_deploy.DeploymentConfig(num_clones=2; clone_on_cpu=True) ||  ||   # Create the global step on the device storing the variables. ||   with tf.device(config.variables_device()): ||     global_step = slim.create_global_step() ||  ||   # Define the inputs ||   with tf.device(config.inputs_device()): ||     images; labels = LoadData(...) ||     inputs_queue = slim.data.prefetch_queue((images; labels)) ||  ||   # Define the optimizer. ||   with tf.device(config.optimizer_device()): ||     optimizer = tf.train.MomentumOptimizer(FLAGS.learning_rate; FLAGS.momentum) ||  ||   # Define the model including the loss. ||   def model_fn(inputs_queue): ||     images; labels = inputs_queue.dequeue() ||     predictions = CreateNetwork(images) ||     slim.losses.log_loss(predictions; labels) ||  ||   model_dp = model_deploy.deploy(config; model_fn; [inputs_queue]; ||                                  optimizer=optimizer) ||  ||   # Run training. ||   slim.learning.train(model_dp.train_op; my_log_dir; ||                       summary_op=model_dp.summary_op) ||  || The Clone namedtuple holds together the values associated with each call to || model_fn: ||   * outputs: The return values of the calls to `model_fn()`. ||   * scope: The scope used to create the clone. ||   * device: The device used to create the clone. ||  || DeployedModel namedtuple; holds together the values needed to train multiple || clones: ||   * train_op: An operation that run the optimizer training op and include ||     all the update ops created by `model_fn`. Present only if an optimizer ||     was specified. ||   * summary_op: An operation that run the summaries created by `model_fn` ||     and process_gradients. ||   * total_loss: A `Tensor` that contains the sum of all losses created by ||     `model_fn` plus the regularization losses. ||   * clones: List of `Clone` tuples returned by `create_clones()`. ||  || DeploymentConfig parameters: ||   * num_clones: Number of model clones to deploy in each replica. ||   * clone_on_cpu: True if clones should be placed on CPU. ||   * replica_id: Integer.  Index of the replica for which the model is ||       deployed.  Usually 0 for the chief replica. ||   * num_replicas: Number of replicas to use. ||   * num_ps_tasks: Number of tasks for the `ps` job. 0 to not use replicas. ||   * worker_job_name: A name for the worker job. ||   * ps_job_name: A name for the parameter server job. ||  || TODO(sguada): ||   - describe side effect to the graph. ||   - what happens to summaries and update_ops. ||   - which graph collections are altered. ||   - write a tutorial on how to use this. ||   - analyze the possibility of calling deploy more than once. ||  ||  || \""\""\""",https://github.com/fpaupier/tensorflow-serving_sidecar/commit/e78e2946749dd804dc3868eee8973161222c3d68,No
55,richemslie/galvanise_zero,src/ggpzero/nn/datacache.py,3e59b1bdd0f6299bdf4190840c261e69330b6bd2,''' || * todo || * bcolz.set_nthreads(nthreads) || * bucket sampling ||  ||  || --- ||  || same bucket algorithm; with indexing: ||  || figure out the sizes required from each generation based on buckets (easy; any rounding issues; || drop from oldest generation) ||  || create a range(n) where n is the size of a generation.  shuffle.  remove head or tail until size. || [old version removed tail; but it doesn't matter] ||  || combine all (need to offset start index of each generation data] ||  || shuffle. ||  || --- ||  || old algo for validation set: || * no shuffling done on generation.  ie always the same last n of the generation data. || * any buckets < 1.0; threw away tail || * was shuffled before training ||  || --- ||  ||  || # XXX call samples -> observations (from self play). ||  ||  || # steps: ||  || init || ---- || * read summary file (gendata_summary.json); and validate against cache || * if no cache \/ summary file.  delete any spurious files.  Create. || * Validate existing files (md5sum). ||  ||  || sync || ---- || * check directory for any recent files. || * read new data; and preprocessed into numpy arrays (as generator) || * append numpy data to cache || * update the summary ||  ||  || create an indexer || ----------------- || * specify from buckets || * init: how to do this?  Should be a bunch of ranges; I guess. || * resample_data\/validation_data() both create a chunk indexer || * what about weightings?  Future step. ||  ||  || generator || --------- || * bcolz generator.  yields batches. ||  || * inputs: ||   * cache & chunk indexer ||  || * evaluation speed tests ||  ||  || callbacks || --------- || * before each epoch.  Idea is to keep epochs small (1 million) ||  ||  ||  ||  ||  || missing from train.py: ||  ||  ||     def verify_samples(self; sm): ||         # create a basestate ||         basestate = sm.new_base_state() ||  ||         counters = [Counter(); Counter()] ||         max_values = [{}; {}] ||         min_values = [{}; {}] ||         for s in self.samples: ||             basestate.from_list(decode_state(s.state)) ||             sm.update_bases(basestate) ||  ||             # get legals... ||             for ri in range(2): ||                 ls = sm.get_legal_state(ri) ||                 policy = s.policies[ri] ||                 for legal in ls.to_list(): ||                     found = False ||                     for ll; pp in policy: ||                         if ll == legal: ||                             max_values[ri][legal] = max(max_values[ri].get(legal; -1); pp) ||                             min_values[ri][legal] = min(max_values[ri].get(legal; 2); pp) ||                             found = True ||                             break ||                     assert found ||                     counters[ri][legal] += 1 ||  ||  ||  ||  ||  ||     def debug(self): ||         # good to see some outputs ||         for x in (10; 420; 42): ||             log.info('train input; shape: %s.  Example: %s' % (self.inputs.shape; self.inputs[x])) ||             for o in self.outputs: ||                 log.info('train output; shape: %s.  Example: %s' % (o.shape; o[x])) ||  ||  || # XXX add tests || class Buckets(object): ||     def __init__(self; bucket_def): ||         self.bucket_def = bucket_def ||  ||     def get(self; depth; max_depth): ||         if not self.bucket_def: ||             return 1.0 ||  ||         for idx; (cut_off; pct) in enumerate(self.bucket_def): ||             if cut_off <= 0: ||                 return self.get2(depth; max_depth; self.bucket_def[idx:]) ||  ||             if depth < cut_off: ||                 return pct ||  ||     def get2(self; depth; max_depth; stripped_def): ||         assert len(stripped_def) == 1 ||         return stripped_def[0][1] ||  ||  || ''',https://github.com/richemslie/galvanise_zero/commit/3e59b1bdd0f6299bdf4190840c261e69330b6bd2,No
56,Sanqiang/text_simplification,tensor2tensor/data_generators/allen_brain.py,aa326601488d19ed8b6209d53c1179632b99a25e,"\""\""\""Problem definitions for Allen Brain Atlas problems. ||  || Notes: ||  ||   * TODO(cwbeitel): Want to be able to increase up-sampling ratio and\/or ||     in-paint fraction over the course of training. This could be done by ||     defining a range of problems or perhaps more aptly with an hparam ||     that is dialed up depending on training performance. ||  || \""\""\""",https://github.com/Sanqiang/text_simplification/commit/aa326601488d19ed8b6209d53c1179632b99a25e,No
57,jason718/game-feature-learning,eval-3rd-party/voc_cls/phikr_caffe/python/detect.py,c1844d400fe3d191c3e012f8c6eb83dfc46ff7e9,"\""\""\"" || detector.py is an out-of-the-box windowed detector || callable from the command line. ||  || By default it configures and runs the Caffe reference ImageNet model. || Note that this model was trained for image classification and not detection; || and finetuning for detection can be expected to improve results. ||  || The selective_search_ijcv_with_python code required for the selective search || proposal mode is available at ||     https:\/\/github.com\/sergeyk\/selective_search_ijcv_with_python ||  || TODO: || - batch up image filenames as well: don't want to load all of them into memory || - come up with a batching scheme that preserved order \/ keeps a unique ID || \""\""\""",https://github.com/jason718/game-feature-learning/commit/c1844d400fe3d191c3e012f8c6eb83dfc46ff7e9,No
58,ziqizhang/chase,python/src/exp/classifier_main.py,3c60baaf6b510847d6fe30af24e144bf7deb9cff,todo: this is not completed. feature dimension must be the same as training data,https://github.com/ziqizhang/chase/commit/3c60baaf6b510847d6fe30af24e144bf7deb9cff,Yes
59,csvance/keras-mobile-detectnet,generator.py,3b6ecaaf8f84e1f44c822445cb27894fed9f2889,"TODO: Do stuff with \""remainder\"" training data",https://github.com/csvance/keras-mobile-detectnet/commit/3b6ecaaf8f84e1f44c822445cb27894fed9f2889,Yes
60,JingqingZ/KG4ZeroShotText,src_key/train.py,3c9f2399b93acfde652bb203915506f9a8775b3c,TODO: uncomment to train on all data,https://github.com/JingqingZ/KG4ZeroShotText/commit/3c9f2399b93acfde652bb203915506f9a8775b3c,Yes
61,JingqingZ/KG4ZeroShotText,src_key/model.py,8d20b1b164d93375d2a8d9011128857e09f7efd8,TODO: kg_vector for training,https://github.com/JingqingZ/KG4ZeroShotText/commit/8d20b1b164d93375d2a8d9011128857e09f7efd8,No
62,JingqingZ/KG4ZeroShotText,src_key/train.py,8d20b1b164d93375d2a8d9011128857e09f7efd8,TODO: remove to add kg_vector for training,https://github.com/JingqingZ/KG4ZeroShotText/commit/8d20b1b164d93375d2a8d9011128857e09f7efd8,Yes
63,JingqingZ/KG4ZeroShotText,src_key/train.py,3d941e3e9bef9b750dff49fcb03815618b036663,TODO: apply constrain on training set size,https://github.com/JingqingZ/KG4ZeroShotText/commit/3d941e3e9bef9b750dff49fcb03815618b036663,Yes
64,JingqingZ/KG4ZeroShotText,src_reject/train_unseen.py,1e995e7efd0fc16ccbde83b0145da241f0442f54,TODO: remove to add kg_vector for training,https://github.com/JingqingZ/KG4ZeroShotText/commit/1e995e7efd0fc16ccbde83b0145da241f0442f54,Yes
65,JingqingZ/KG4ZeroShotText,src_reject/train_unseen.py,1e995e7efd0fc16ccbde83b0145da241f0442f54,TODO: apply constrain on training set size,https://github.com/JingqingZ/KG4ZeroShotText/commit/1e995e7efd0fc16ccbde83b0145da241f0442f54,Yes
66,zhouyanasd/DL-NC,Brian2_scripts/sim_brian_paper/sim_brian_paper_CoE/src/optimizer/bayesian.py,7b69cd47e24e6bce02d7060098ec19db5de2cd21,TODO: support integer; category; and basic scipy.optimize constraints,https://github.com/zhouyanasd/DL-NC/commit/7b69cd47e24e6bce02d7060098ec19db5de2cd21,Yes
67,zhouyanasd/DL-NC,Brian2_scripts/sim_brian_paper/sim_brian_paper_CoE/src/optimizer/surrogate.py,b60d1a75bc2f586ecfd22b4f9d0d0a87180916da,TODO: support integer; category; and basic scipy.optimize constraints,https://github.com/zhouyanasd/DL-NC/commit/b60d1a75bc2f586ecfd22b4f9d0d0a87180916da,Yes
68,CoderPat/OpenGNN,opengnn/utils/copying_wrapper.py,5a4dc2862dbc68e41e5168fca4c0beb34b7defbc,TODO AND WARNING: this is a hotfix so that copying works for trained models.,https://github.com/CoderPat/OpenGNN/commit/5a4dc2862dbc68e41e5168fca4c0beb34b7defbc,Yes
